ID,x0,x1,x2
30529,10,27.5,36.25
30530,10,26.25,37.5
30531,8.75,27.5,37.5
30532,10,27.5,38.75
30533,10,26.25,40
30534,8.75,27.5,40
30535,10,27.5,41.25
30536,10,26.25,42.5
30537,8.75,27.5,42.5
30538,10,27.5,43.75
30539,10,26.25,45
30540,8.75,27.5,45
30541,10,27.5,46.25
30542,10,26.25,47.5
30543,8.75,27.5,47.5
30544,10,27.5,48.75
30545,10,26.25,50
30546,8.75,27.5,50
30547,10,27.5,51.25
30548,10,26.25,52.5
30549,8.75,27.5,52.5
30550,10,27.5,53.75
30551,10,26.25,55
30552,8.75,27.5,55
30553,10,27.5,56.25
30554,10,26.25,57.5
30555,8.75,27.5,57.5
30556,10,27.5,58.75
30557,10,26.25,60
30558,8.75,27.5,60
30559,10,27.5,61.25
30560,10,26.25,62.5
30561,8.75,27.5,62.5
30562,10,27.5,63.75
30563,10,26.25,65
30564,8.75,27.5,65
30565,10,27.5,66.25
30566,10,26.25,67.5
30567,8.75,27.5,67.5
30568,10,27.5,68.75
30569,10,26.25,70
30570,8.75,27.5,70
30571,10,27.5,71.25
30572,10,26.25,72.5
30573,8.75,27.5,72.5
30574,10,27.5,73.75
30575,10,26.25,75
30576,8.75,27.5,75
30577,10,27.5,76.25
30578,10,26.25,77.5
30579,8.75,27.5,77.5
30580,10,27.5,78.75
30581,10,26.25,80
30582,8.75,27.5,80
30583,10,27.5,81.25
30584,10,26.25,82.5
30585,8.75,27.5,82.5
30586,10,27.5,83.75
30587,10,26.25,85
30588,8.75,27.5,85
30589,10,27.5,86.25
30590,10,26.25,87.5
30591,8.75,27.5,87.5
30592,10,27.5,88.75
30593,10,26.25,90
30594,8.75,27.5,90
30595,10,27.5,91.25
30596,10,26.25,92.5
30597,8.75,27.5,92.5
30598,10,27.5,93.75
30599,10,26.25,95
30600,8.75,27.5,95
30601,10,27.5,96.25
30602,10,26.25,97.5
30603,8.75,27.5,97.5
30604,10,27.5,98.75
30605,10,26.25,100
30606,8.75,27.5,100
30607,10,27.5,101.25
30608,10,26.25,102.5
30609,8.75,27.5,102.5
30610,10,27.5,103.75
30611,10,26.25,105
30612,8.75,27.5,105
30613,10,27.5,106.25
30614,10,26.25,107.5
30615,8.75,27.5,107.5
30616,10,27.5,108.75
30617,10,26.25,110
30618,8.75,27.5,110
30619,10,27.5,111.25
30620,10,26.25,112.5
30621,8.75,27.5,112.5
30622,10,27.5,113.75
30623,10,26.25,115
30624,8.75,27.5,115
30625,10,27.5,116.25
30626,10,26.25,117.5
30627,8.75,27.5,117.5
30628,10,27.5,118.75
30629,10,26.25,120
30630,8.75,27.5,120
30631,10,27.5,121.25
30632,10,26.25,122.5
30633,8.75,27.5,122.5
30634,10,27.5,123.75
30635,10,26.25,125
30636,8.75,27.5,125
30637,10,28.75,0
30638,8.75,30,0
30639,10,30,1.25
30640,10,28.75,2.5
30641,8.75,30,2.5
30642,10,30,3.75
30643,10,28.75,5
30644,8.75,30,5
30645,10,30,6.25
30646,10,28.75,7.5
30647,8.75,30,7.5
30648,10,30,8.75
30649,10,28.75,10
30650,8.75,30,10
30651,10,30,11.25
30652,10,28.75,12.5
30653,8.75,30,12.5
30654,10,30,13.75
30655,10,28.75,15
30656,8.75,30,15
30657,10,30,16.25
30658,10,28.75,17.5
30659,8.75,30,17.5
30660,10,30,18.75
30661,10,28.75,20
30662,8.75,30,20
30663,10,30,21.25
30664,10,28.75,22.5
30665,8.75,30,22.5
30666,10,30,23.75
30667,10,28.75,25
30668,8.75,30,25
30669,10,30,26.25
30670,10,28.75,27.5
30671,8.75,30,27.5
30672,10,30,28.75
30673,10,28.75,30
30674,8.75,30,30
30675,10,30,31.25
30676,10,28.75,32.5
30677,8.75,30,32.5
30678,10,30,33.75
30679,10,28.75,35
30680,8.75,30,35
30681,10,30,36.25
30682,10,28.75,37.5
30683,8.75,30,37.5
30684,10,30,38.75
30685,10,28.75,40
30686,8.75,30,40
30687,10,30,41.25
30688,10,28.75,42.5
30689,8.75,30,42.5
30690,10,30,43.75
30691,10,28.75,45
30692,8.75,30,45
30693,10,30,46.25
30694,10,28.75,47.5
30695,8.75,30,47.5
30696,10,30,48.75
30697,10,28.75,50
30698,8.75,30,50
30699,10,30,51.25
30700,10,28.75,52.5
30701,8.75,30,52.5
30702,10,30,53.75
30703,10,28.75,55
30704,8.75,30,55
30705,10,30,56.25
30706,10,28.75,57.5
30707,8.75,30,57.5
30708,10,30,58.75
30709,10,28.75,60
30710,8.75,30,60
30711,10,30,61.25
30712,10,28.75,62.5
30713,8.75,30,62.5
30714,10,30,63.75
30715,10,28.75,65
30716,8.75,30,65
30717,10,30,66.25
30718,10,28.75,67.5
30719,8.75,30,67.5
30720,10,30,68.75
30721,10,28.75,70
30722,8.75,30,70
30723,10,30,71.25
30724,10,28.75,72.5
30725,8.75,30,72.5
30726,10,30,73.75
30727,10,28.75,75
30728,8.75,30,75
30729,10,30,76.25
30730,10,28.75,77.5
30731,8.75,30,77.5
30732,10,30,78.75
30733,10,28.75,80
30734,8.75,30,80
30735,10,30,81.25
30736,10,28.75,82.5
30737,8.75,30,82.5
30738,10,30,83.75
30739,10,28.75,85
30740,8.75,30,85
30741,10,30,86.25
30742,10,28.75,87.5
30743,8.75,30,87.5
30744,10,30,88.75
30745,10,28.75,90
30746,8.75,30,90
30747,10,30,91.25
30748,10,28.75,92.5
30749,8.75,30,92.5
30750,10,30,93.75
30751,10,28.75,95
30752,8.75,30,95
30753,10,30,96.25
30754,10,28.75,97.5
30755,8.75,30,97.5
30756,10,30,98.75
30757,10,28.75,100
30758,8.75,30,100
30759,10,30,101.25
30760,10,28.75,102.5
30761,8.75,30,102.5
30762,10,30,103.75
30763,10,28.75,105
30764,8.75,30,105
30765,10,30,106.25
30766,10,28.75,107.5
30767,8.75,30,107.5
30768,10,30,108.75
30769,10,28.75,110
30770,8.75,30,110
30771,10,30,111.25
30772,10,28.75,112.5
30773,8.75,30,112.5
30774,10,30,113.75
30775,10,28.75,115
30776,8.75,30,115
30777,10,30,116.25
30778,10,28.75,117.5
30779,8.75,30,117.5
30780,10,30,118.75
30781,10,28.75,120
30782,8.75,30,120
30783,10,30,121.25
30784,10,28.75,122.5
30785,8.75,30,122.5
30786,10,30,123.75
30787,10,28.75,125
30788,8.75,30,125
30789,10,31.25,0
30790,8.75,32.5,0
30791,10,32.5,1.25
30792,10,31.25,2.5
30793,8.75,32.5,2.5
30794,10,32.5,3.75
30795,10,31.25,5
30796,8.75,32.5,5
30797,10,32.5,6.25
30798,10,31.25,7.5
30799,8.75,32.5,7.5
30800,10,32.5,8.75
30801,10,31.25,10
30802,8.75,32.5,10
30803,10,32.5,11.25
30804,10,31.25,12.5
30805,8.75,32.5,12.5
30806,10,32.5,13.75
30807,10,31.25,15
30808,8.75,32.5,15
30809,10,32.5,16.25
30810,10,31.25,17.5
30811,8.75,32.5,17.5
30812,10,32.5,18.75
30813,10,31.25,20
30814,8.75,32.5,20
30815,10,32.5,21.25
30816,10,31.25,22.5
30817,8.75,32.5,22.5
30818,10,32.5,23.75
30819,10,31.25,25
30820,8.75,32.5,25
30821,10,32.5,26.25
30822,10,31.25,27.5
30823,8.75,32.5,27.5
30824,10,32.5,28.75
30825,10,31.25,30
30826,8.75,32.5,30
30827,10,32.5,31.25
30828,10,31.25,32.5
30829,8.75,32.5,32.5
30830,10,32.5,33.75
30831,10,31.25,35
30832,8.75,32.5,35
30833,10,32.5,36.25
30834,10,31.25,37.5
30835,8.75,32.5,37.5
30836,10,32.5,38.75
30837,10,31.25,40
30838,8.75,32.5,40
30839,10,32.5,41.25
30840,10,31.25,42.5
30841,8.75,32.5,42.5
30842,10,32.5,43.75
30843,10,31.25,45
30844,8.75,32.5,45
30845,10,32.5,46.25
30846,10,31.25,47.5
30847,8.75,32.5,47.5
30848,10,32.5,48.75
30849,10,31.25,50
30850,8.75,32.5,50
30851,10,32.5,51.25
30852,10,31.25,52.5
30853,8.75,32.5,52.5
30854,10,32.5,53.75
30855,10,31.25,55
30856,8.75,32.5,55
30857,10,32.5,56.25
30858,10,31.25,57.5
30859,8.75,32.5,57.5
30860,10,32.5,58.75
30861,10,31.25,60
30862,8.75,32.5,60
30863,10,32.5,61.25
30864,10,31.25,62.5
30865,8.75,32.5,62.5
30866,10,32.5,63.75
30867,10,31.25,65
30868,8.75,32.5,65
30869,10,32.5,66.25
30870,10,31.25,67.5
30871,8.75,32.5,67.5
30872,10,32.5,68.75
30873,10,31.25,70
30874,8.75,32.5,70
30875,10,32.5,71.25
30876,10,31.25,72.5
30877,8.75,32.5,72.5
30878,10,32.5,73.75
30879,10,31.25,75
30880,8.75,32.5,75
30881,10,32.5,76.25
30882,10,31.25,77.5
30883,8.75,32.5,77.5
30884,10,32.5,78.75
30885,10,31.25,80
30886,8.75,32.5,80
30887,10,32.5,81.25
30888,10,31.25,82.5
30889,8.75,32.5,82.5
30890,10,32.5,83.75
30891,10,31.25,85
30892,8.75,32.5,85
30893,10,32.5,86.25
30894,10,31.25,87.5
30895,8.75,32.5,87.5
30896,10,32.5,88.75
30897,10,31.25,90
30898,8.75,32.5,90
30899,10,32.5,91.25
30900,10,31.25,92.5
30901,8.75,32.5,92.5
30902,10,32.5,93.75
30903,10,31.25,95
30904,8.75,32.5,95
30905,10,32.5,96.25
30906,10,31.25,97.5
30907,8.75,32.5,97.5
30908,10,32.5,98.75
30909,10,31.25,100
30910,8.75,32.5,100
30911,10,32.5,101.25
30912,10,31.25,102.5
30913,8.75,32.5,102.5
30914,10,32.5,103.75
30915,10,31.25,105
30916,8.75,32.5,105
30917,10,32.5,106.25
30918,10,31.25,107.5
30919,8.75,32.5,107.5
30920,10,32.5,108.75
30921,10,31.25,110
30922,8.75,32.5,110
30923,10,32.5,111.25
30924,10,31.25,112.5
30925,8.75,32.5,112.5
30926,10,32.5,113.75
30927,10,31.25,115
30928,8.75,32.5,115
30929,10,32.5,116.25
30930,10,31.25,117.5
30931,8.75,32.5,117.5
30932,10,32.5,118.75
30933,10,31.25,120
30934,8.75,32.5,120
30935,10,32.5,121.25
30936,10,31.25,122.5
30937,8.75,32.5,122.5
30938,10,32.5,123.75
30939,10,31.25,125
30940,8.75,32.5,125
30941,10,33.75,0
30942,8.75,35,0
30943,10,35,1.25
30944,10,33.75,2.5
30945,8.75,35,2.5
30946,10,35,3.75
30947,10,33.75,5
30948,8.75,35,5
30949,10,35,6.25
30950,10,33.75,7.5
30951,8.75,35,7.5
30952,10,35,8.75
30953,10,33.75,10
30954,8.75,35,10
30955,10,35,11.25
30956,10,33.75,12.5
30957,8.75,35,12.5
30958,10,35,13.75
30959,10,33.75,15
30960,8.75,35,15
30961,10,35,16.25
30962,10,33.75,17.5
30963,8.75,35,17.5
30964,10,35,18.75
30965,10,33.75,20
30966,8.75,35,20
30967,10,35,21.25
30968,10,33.75,22.5
30969,8.75,35,22.5
30970,10,35,23.75
30971,10,33.75,25
30972,8.75,35,25
30973,10,35,26.25
30974,10,33.75,27.5
30975,8.75,35,27.5
30976,10,35,28.75
30977,10,33.75,30
30978,8.75,35,30
30979,10,35,31.25
30980,10,33.75,32.5
30981,8.75,35,32.5
30982,10,35,33.75
30983,10,33.75,35
30984,8.75,35,35
30985,10,35,36.25
30986,10,33.75,37.5
30987,8.75,35,37.5
30988,10,35,38.75
30989,10,33.75,40
30990,8.75,35,40
30991,10,35,41.25
30992,10,33.75,42.5
30993,8.75,35,42.5
30994,10,35,43.75
30995,10,33.75,45
30996,8.75,35,45
30997,10,35,46.25
30998,10,33.75,47.5
30999,8.75,35,47.5
31000,10,35,48.75
31001,10,33.75,50
31002,8.75,35,50
31003,10,35,51.25
31004,10,33.75,52.5
31005,8.75,35,52.5
31006,10,35,53.75
31007,10,33.75,55
31008,8.75,35,55
31009,10,35,56.25
31010,10,33.75,57.5
31011,8.75,35,57.5
31012,10,35,58.75
31013,10,33.75,60
31014,8.75,35,60
31015,10,35,61.25
31016,10,33.75,62.5
31017,8.75,35,62.5
31018,10,35,63.75
31019,10,33.75,65
31020,8.75,35,65
31021,10,35,66.25
31022,10,33.75,67.5
31023,8.75,35,67.5
31024,10,35,68.75
31025,10,33.75,70
31026,8.75,35,70
31027,10,35,71.25
31028,10,33.75,72.5
31029,8.75,35,72.5
31030,10,35,73.75
31031,10,33.75,75
31032,8.75,35,75
31033,10,35,76.25
31034,10,33.75,77.5
31035,8.75,35,77.5
31036,10,35,78.75
31037,10,33.75,80
31038,8.75,35,80
31039,10,35,81.25
31040,10,33.75,82.5
31041,8.75,35,82.5
31042,10,35,83.75
31043,10,33.75,85
31044,8.75,35,85
31045,10,35,86.25
31046,10,33.75,87.5
31047,8.75,35,87.5
31048,10,35,88.75
31049,10,33.75,90
31050,8.75,35,90
31051,10,35,91.25
31052,10,33.75,92.5
31053,8.75,35,92.5
31054,10,35,93.75
31055,10,33.75,95
31056,8.75,35,95
31057,10,35,96.25
31058,10,33.75,97.5
31059,8.75,35,97.5
31060,10,35,98.75
31061,10,33.75,100
31062,8.75,35,100
31063,10,35,101.25
31064,10,33.75,102.5
31065,8.75,35,102.5
31066,10,35,103.75
31067,10,33.75,105
31068,8.75,35,105
31069,10,35,106.25
31070,10,33.75,107.5
31071,8.75,35,107.5
31072,10,35,108.75
31073,10,33.75,110
31074,8.75,35,110
31075,10,35,111.25
31076,10,33.75,112.5
31077,8.75,35,112.5
31078,10,35,113.75
31079,10,33.75,115
31080,8.75,35,115
31081,10,35,116.25
31082,10,33.75,117.5
31083,8.75,35,117.5
31084,10,35,118.75
31085,10,33.75,120
31086,8.75,35,120
31087,10,35,121.25
31088,10,33.75,122.5
31089,8.75,35,122.5
31090,10,35,123.75
31091,10,33.75,125
31092,8.75,35,125
31093,10,36.25,0
31094,8.75,37.5,0
31095,10,37.5,1.25
31096,10,36.25,2.5
31097,8.75,37.5,2.5
31098,10,37.5,3.75
31099,10,36.25,5
31100,8.75,37.5,5
31101,10,37.5,6.25
31102,10,36.25,7.5
31103,8.75,37.5,7.5
31104,10,37.5,8.75
31105,10,36.25,10
31106,8.75,37.5,10
31107,10,37.5,11.25
31108,10,36.25,12.5
31109,8.75,37.5,12.5
31110,10,37.5,13.75
31111,10,36.25,15
31112,8.75,37.5,15
31113,10,37.5,16.25
31114,10,36.25,17.5
31115,8.75,37.5,17.5
31116,10,37.5,18.75
31117,10,36.25,20
31118,8.75,37.5,20
31119,10,37.5,21.25
31120,10,36.25,22.5
31121,8.75,37.5,22.5
31122,10,37.5,23.75
31123,10,36.25,25
31124,8.75,37.5,25
31125,10,37.5,26.25
31126,10,36.25,27.5
31127,8.75,37.5,27.5
31128,10,37.5,28.75
31129,10,36.25,30
31130,8.75,37.5,30
31131,10,37.5,31.25
31132,10,36.25,32.5
31133,8.75,37.5,32.5
31134,10,37.5,33.75
31135,10,36.25,35
31136,8.75,37.5,35
31137,10,37.5,36.25
31138,10,36.25,37.5
31139,8.75,37.5,37.5
31140,10,37.5,38.75
31141,10,36.25,40
31142,8.75,37.5,40
31143,10,37.5,41.25
31144,10,36.25,42.5
31145,8.75,37.5,42.5
31146,10,37.5,43.75
31147,10,36.25,45
31148,8.75,37.5,45
31149,10,37.5,46.25
31150,10,36.25,47.5
31151,8.75,37.5,47.5
31152,10,37.5,48.75
31153,10,36.25,50
31154,8.75,37.5,50
31155,10,37.5,51.25
31156,10,36.25,52.5
31157,8.75,37.5,52.5
31158,10,37.5,53.75
31159,10,36.25,55
31160,8.75,37.5,55
31161,10,37.5,56.25
31162,10,36.25,57.5
31163,8.75,37.5,57.5
31164,10,37.5,58.75
31165,10,36.25,60
31166,8.75,37.5,60
31167,10,37.5,61.25
31168,10,36.25,62.5
31169,8.75,37.5,62.5
31170,10,37.5,63.75
31171,10,36.25,65
31172,8.75,37.5,65
31173,10,37.5,66.25
31174,10,36.25,67.5
31175,8.75,37.5,67.5
31176,10,37.5,68.75
31177,10,36.25,70
31178,8.75,37.5,70
31179,10,37.5,71.25
31180,10,36.25,72.5
31181,8.75,37.5,72.5
31182,10,37.5,73.75
31183,10,36.25,75
31184,8.75,37.5,75
31185,10,37.5,76.25
31186,10,36.25,77.5
31187,8.75,37.5,77.5
31188,10,37.5,78.75
31189,10,36.25,80
31190,8.75,37.5,80
31191,10,37.5,81.25
31192,10,36.25,82.5
31193,8.75,37.5,82.5
31194,10,37.5,83.75
31195,10,36.25,85
31196,8.75,37.5,85
31197,10,37.5,86.25
31198,10,36.25,87.5
31199,8.75,37.5,87.5
31200,10,37.5,88.75
31201,10,36.25,90
31202,8.75,37.5,90
31203,10,37.5,91.25
31204,10,36.25,92.5
31205,8.75,37.5,92.5
31206,10,37.5,93.75
31207,10,36.25,95
31208,8.75,37.5,95
31209,10,37.5,96.25
31210,10,36.25,97.5
31211,8.75,37.5,97.5
31212,10,37.5,98.75
31213,10,36.25,100
31214,8.75,37.5,100
31215,10,37.5,101.25
31216,10,36.25,102.5
31217,8.75,37.5,102.5
31218,10,37.5,103.75
31219,10,36.25,105
31220,8.75,37.5,105
31221,10,37.5,106.25
31222,10,36.25,107.5
31223,8.75,37.5,107.5
31224,10,37.5,108.75
31225,10,36.25,110
31226,8.75,37.5,110
31227,10,37.5,111.25
31228,10,36.25,112.5
31229,8.75,37.5,112.5
31230,10,37.5,113.75
31231,10,36.25,115
31232,8.75,37.5,115
31233,10,37.5,116.25
31234,10,36.25,117.5
31235,8.75,37.5,117.5
31236,10,37.5,118.75
31237,10,36.25,120
31238,8.75,37.5,120
31239,10,37.5,121.25
31240,10,36.25,122.5
31241,8.75,37.5,122.5
31242,10,37.5,123.75
31243,10,36.25,125
31244,8.75,37.5,125
31245,10,38.75,0
31246,8.75,40,0
31247,10,40,1.25
31248,10,38.75,2.5
31249,8.75,40,2.5
31250,10,40,3.75
31251,10,38.75,5
31252,8.75,40,5
31253,10,40,6.25
31254,10,38.75,7.5
31255,8.75,40,7.5
31256,10,40,8.75
31257,10,38.75,10
31258,8.75,40,10
31259,10,40,11.25
31260,10,38.75,12.5
31261,8.75,40,12.5
31262,10,40,13.75
31263,10,38.75,15
31264,8.75,40,15
31265,10,40,16.25
31266,10,38.75,17.5
31267,8.75,40,17.5
31268,10,40,18.75
31269,10,38.75,20
31270,8.75,40,20
31271,10,40,21.25
31272,10,38.75,22.5
31273,8.75,40,22.5
31274,10,40,23.75
31275,10,38.75,25
31276,8.75,40,25
31277,10,40,26.25
31278,10,38.75,27.5
31279,8.75,40,27.5
31280,10,40,28.75
31281,10,38.75,30
31282,8.75,40,30
31283,10,40,31.25
31284,10,38.75,32.5
31285,8.75,40,32.5
31286,10,40,33.75
31287,10,38.75,35
31288,8.75,40,35
31289,10,40,36.25
31290,10,38.75,37.5
31291,8.75,40,37.5
31292,10,40,38.75
31293,10,38.75,40
31294,8.75,40,40
31295,10,40,41.25
31296,10,38.75,42.5
31297,8.75,40,42.5
31298,10,40,43.75
31299,10,38.75,45
31300,8.75,40,45
31301,10,40,46.25
31302,10,38.75,47.5
31303,8.75,40,47.5
31304,10,40,48.75
31305,10,38.75,50
31306,8.75,40,50
31307,10,40,51.25
31308,10,38.75,52.5
31309,8.75,40,52.5
31310,10,40,53.75
31311,10,38.75,55
31312,8.75,40,55
31313,10,40,56.25
31314,10,38.75,57.5
31315,8.75,40,57.5
31316,10,40,58.75
31317,10,38.75,60
31318,8.75,40,60
31319,10,40,61.25
31320,10,38.75,62.5
31321,8.75,40,62.5
31322,10,40,63.75
31323,10,38.75,65
31324,8.75,40,65
31325,10,40,66.25
31326,10,38.75,67.5
31327,8.75,40,67.5
31328,10,40,68.75
31329,10,38.75,70
31330,8.75,40,70
31331,10,40,71.25
31332,10,38.75,72.5
31333,8.75,40,72.5
31334,10,40,73.75
31335,10,38.75,75
31336,8.75,40,75
31337,10,40,76.25
31338,10,38.75,77.5
31339,8.75,40,77.5
31340,10,40,78.75
31341,10,38.75,80
31342,8.75,40,80
31343,10,40,81.25
31344,10,38.75,82.5
31345,8.75,40,82.5
31346,10,40,83.75
31347,10,38.75,85
31348,8.75,40,85
31349,10,40,86.25
31350,10,38.75,87.5
31351,8.75,40,87.5
31352,10,40,88.75
31353,10,38.75,90
31354,8.75,40,90
31355,10,40,91.25
31356,10,38.75,92.5
31357,8.75,40,92.5
31358,10,40,93.75
31359,10,38.75,95
31360,8.75,40,95
31361,10,40,96.25
31362,10,38.75,97.5
31363,8.75,40,97.5
31364,10,40,98.75
31365,10,38.75,100
31366,8.75,40,100
31367,10,40,101.25
31368,10,38.75,102.5
31369,8.75,40,102.5
31370,10,40,103.75
31371,10,38.75,105
31372,8.75,40,105
31373,10,40,106.25
31374,10,38.75,107.5
31375,8.75,40,107.5
31376,10,40,108.75
31377,10,38.75,110
31378,8.75,40,110
31379,10,40,111.25
31380,10,38.75,112.5
31381,8.75,40,112.5
31382,10,40,113.75
31383,10,38.75,115
31384,8.75,40,115
31385,10,40,116.25
31386,10,38.75,117.5
31387,8.75,40,117.5
31388,10,40,118.75
31389,10,38.75,120
31390,8.75,40,120
31391,10,40,121.25
31392,10,38.75,122.5
31393,8.75,40,122.5
31394,10,40,123.75
31395,10,38.75,125
31396,8.75,40,125
31397,10,41.25,0
31398,8.75,42.5,0
31399,10,42.5,1.25
31400,10,41.25,2.5
31401,8.75,42.5,2.5
31402,10,42.5,3.75
31403,10,41.25,5
31404,8.75,42.5,5
31405,10,42.5,6.25
31406,10,41.25,7.5
31407,8.75,42.5,7.5
31408,10,42.5,8.75
31409,10,41.25,10
31410,8.75,42.5,10
31411,10,42.5,11.25
31412,10,41.25,12.5
31413,8.75,42.5,12.5
31414,10,42.5,13.75
31415,10,41.25,15
31416,8.75,42.5,15
31417,10,42.5,16.25
31418,10,41.25,17.5
31419,8.75,42.5,17.5
31420,10,42.5,18.75
31421,10,41.25,20
31422,8.75,42.5,20
31423,10,42.5,21.25
31424,10,41.25,22.5
31425,8.75,42.5,22.5
31426,10,42.5,23.75
31427,10,41.25,25
31428,8.75,42.5,25
31429,10,42.5,26.25
31430,10,41.25,27.5
31431,8.75,42.5,27.5
31432,10,42.5,28.75
31433,10,41.25,30
31434,8.75,42.5,30
31435,10,42.5,31.25
31436,10,41.25,32.5
31437,8.75,42.5,32.5
31438,10,42.5,33.75
31439,10,41.25,35
31440,8.75,42.5,35
31441,10,42.5,36.25
31442,10,41.25,37.5
31443,8.75,42.5,37.5
31444,10,42.5,38.75
31445,10,41.25,40
31446,8.75,42.5,40
31447,10,42.5,41.25
31448,10,41.25,42.5
31449,8.75,42.5,42.5
31450,10,42.5,43.75
31451,10,41.25,45
31452,8.75,42.5,45
31453,10,42.5,46.25
31454,10,41.25,47.5
31455,8.75,42.5,47.5
31456,10,42.5,48.75
31457,10,41.25,50
31458,8.75,42.5,50
31459,10,42.5,51.25
31460,10,41.25,52.5
31461,8.75,42.5,52.5
31462,10,42.5,53.75
31463,10,41.25,55
31464,8.75,42.5,55
31465,10,42.5,56.25
31466,10,41.25,57.5
31467,8.75,42.5,57.5
31468,10,42.5,58.75
31469,10,41.25,60
31470,8.75,42.5,60
31471,10,42.5,61.25
31472,10,41.25,62.5
31473,8.75,42.5,62.5
31474,10,42.5,63.75
31475,10,41.25,65
31476,8.75,42.5,65
31477,10,42.5,66.25
31478,10,41.25,67.5
31479,8.75,42.5,67.5
31480,10,42.5,68.75
31481,10,41.25,70
31482,8.75,42.5,70
31483,10,42.5,71.25
31484,10,41.25,72.5
31485,8.75,42.5,72.5
31486,10,42.5,73.75
31487,10,41.25,75
31488,8.75,42.5,75
31489,10,42.5,76.25
31490,10,41.25,77.5
31491,8.75,42.5,77.5
31492,10,42.5,78.75
31493,10,41.25,80
31494,8.75,42.5,80
31495,10,42.5,81.25
31496,10,41.25,82.5
31497,8.75,42.5,82.5
31498,10,42.5,83.75
31499,10,41.25,85
31500,8.75,42.5,85
31501,10,42.5,86.25
31502,10,41.25,87.5
31503,8.75,42.5,87.5
31504,10,42.5,88.75
31505,10,41.25,90
31506,8.75,42.5,90
31507,10,42.5,91.25
31508,10,41.25,92.5
31509,8.75,42.5,92.5
31510,10,42.5,93.75
31511,10,41.25,95
31512,8.75,42.5,95
31513,10,42.5,96.25
31514,10,41.25,97.5
31515,8.75,42.5,97.5
31516,10,42.5,98.75
31517,10,41.25,100
31518,8.75,42.5,100
31519,10,42.5,101.25
31520,10,41.25,102.5
31521,8.75,42.5,102.5
31522,10,42.5,103.75
31523,10,41.25,105
31524,8.75,42.5,105
31525,10,42.5,106.25
31526,10,41.25,107.5
31527,8.75,42.5,107.5
31528,10,42.5,108.75
31529,10,41.25,110
31530,8.75,42.5,110
31531,10,42.5,111.25
31532,10,41.25,112.5
31533,8.75,42.5,112.5
31534,10,42.5,113.75
31535,10,41.25,115
31536,8.75,42.5,115
31537,10,42.5,116.25
31538,10,41.25,117.5
31539,8.75,42.5,117.5
31540,10,42.5,118.75
31541,10,41.25,120
31542,8.75,42.5,120
31543,10,42.5,121.25
31544,10,41.25,122.5
31545,8.75,42.5,122.5
31546,10,42.5,123.75
31547,10,41.25,125
31548,8.75,42.5,125
31549,10,43.75,0
31550,8.75,45,0
31551,10,45,1.25
31552,10,43.75,2.5
31553,8.75,45,2.5
31554,10,45,3.75
31555,10,43.75,5
31556,8.75,45,5
31557,10,45,6.25
31558,10,43.75,7.5
31559,8.75,45,7.5
31560,10,45,8.75
31561,10,43.75,10
31562,8.75,45,10
31563,10,45,11.25
31564,10,43.75,12.5
31565,8.75,45,12.5
31566,10,45,13.75
31567,10,43.75,15
31568,8.75,45,15
31569,10,45,16.25
31570,10,43.75,17.5
31571,8.75,45,17.5
31572,10,45,18.75
31573,10,43.75,20
31574,8.75,45,20
31575,10,45,21.25
31576,10,43.75,22.5
31577,8.75,45,22.5
31578,10,45,23.75
31579,10,43.75,25
31580,8.75,45,25
31581,10,45,26.25
31582,10,43.75,27.5
31583,8.75,45,27.5
31584,10,45,28.75
31585,10,43.75,30
31586,8.75,45,30
31587,10,45,31.25
31588,10,43.75,32.5
31589,8.75,45,32.5
31590,10,45,33.75
31591,10,43.75,35
31592,8.75,45,35
31593,10,45,36.25
31594,10,43.75,37.5
31595,8.75,45,37.5
31596,10,45,38.75
31597,10,43.75,40
31598,8.75,45,40
31599,10,45,41.25
31600,10,43.75,42.5
31601,8.75,45,42.5
31602,10,45,43.75
31603,10,43.75,45
31604,8.75,45,45
31605,10,45,46.25
31606,10,43.75,47.5
31607,8.75,45,47.5
31608,10,45,48.75
31609,10,43.75,50
31610,8.75,45,50
31611,10,45,51.25
31612,10,43.75,52.5
31613,8.75,45,52.5
31614,10,45,53.75
31615,10,43.75,55
31616,8.75,45,55
31617,10,45,56.25
31618,10,43.75,57.5
31619,8.75,45,57.5
31620,10,45,58.75
31621,10,43.75,60
31622,8.75,45,60
31623,10,45,61.25
31624,10,43.75,62.5
31625,8.75,45,62.5
31626,10,45,63.75
31627,10,43.75,65
31628,8.75,45,65
31629,10,45,66.25
31630,10,43.75,67.5
31631,8.75,45,67.5
31632,10,45,68.75
31633,10,43.75,70
31634,8.75,45,70
31635,10,45,71.25
31636,10,43.75,72.5
31637,8.75,45,72.5
31638,10,45,73.75
31639,10,43.75,75
31640,8.75,45,75
31641,10,45,76.25
31642,10,43.75,77.5
31643,8.75,45,77.5
31644,10,45,78.75
31645,10,43.75,80
31646,8.75,45,80
31647,10,45,81.25
31648,10,43.75,82.5
31649,8.75,45,82.5
31650,10,45,83.75
31651,10,43.75,85
31652,8.75,45,85
31653,10,45,86.25
31654,10,43.75,87.5
31655,8.75,45,87.5
31656,10,45,88.75
31657,10,43.75,90
31658,8.75,45,90
31659,10,45,91.25
31660,10,43.75,92.5
31661,8.75,45,92.5
31662,10,45,93.75
31663,10,43.75,95
